restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,listing_date,days_listed,distance_from_city_center_km,opening_time,closing_time,days_operational,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified
REST001930,Restaurant_1930,Chennai,Chennai_Locality_6,Fine Dine,Seafood,12-12-2018,2711,6.9,11:00,22:00,3412,Zomato Better,AC; Vegan Options; Live Music; Dessert Bar; Smoking Area; Outdoor Seating; WiFi; Dine-in,8,FALSE,TRUE,FALSE
REST001931,Restaurant_1931,Chennai,Chennai_Locality_4,Casual Dining,Continental,04-10-2022,1319,3.3,12:00,23:00,87,Zomato Better,Parking; Outdoor Seating; Smoking Area; Alcohol; Live Music; Bar; Rooftop; Takeaway,8,FALSE,TRUE,FALSE
REST001932,Restaurant_1932,Chennai,Chennai_Locality_14,Food Truck,Chinese; Italian,10-02-2020,2286,4.6,09:00,23:00,3209,Zomato Better,Alcohol; Rooftop; Dessert Bar; Parking; Private Room,5,TRUE,TRUE,FALSE
REST001933,Restaurant_1933,Chennai,Chennai_Locality_4,Food Truck,Chinese; South Indian,07-09-2024,615,4.6,08:00,22:00,216,Swiggy Better,Live Music; Parking; AC; Smoking Area; Takeaway; Rooftop; Family Friendly; Vegan Options,8,FALSE,TRUE,FALSE
REST001934,Restaurant_1934,Chennai,Chennai_Locality_6,Fine Dine,Mediterranean,09-04-2026,36,7.2,11:00,23:00,2622,Swiggy Better,Takeaway; Dine-in; Dessert Bar; Bar; WiFi,5,FALSE,TRUE,TRUE
REST001935,Restaurant_1935,Chennai,Chennai_Locality_4,Casual Dining,Thai,06-04-2025,404,3.6,07:00,23:00,2914,Swiggy Better,Vegan Options; AC; Live Music; WiFi; Smoking Area,5,TRUE,TRUE,FALSE
REST001936,Restaurant_1936,Chennai,Chennai_Locality_8,Cloud Kitchen,Thai; Vietnamese,20-10-2022,1303,4.1,07:00,22:00,1503,Zomato Better,Bar; Takeaway; AC; Dessert Bar; Rooftop; Alcohol,6,FALSE,FALSE,TRUE
REST001937,Restaurant_1937,Chennai,Chennai_Locality_16,Cafe,North Indian; Thai,19-09-2016,3525,2.3,11:00,22:00,1297,Zomato Better,Family Friendly; Rooftop; Smoking Area; Outdoor Seating; Takeaway,5,TRUE,FALSE,TRUE
REST001938,Restaurant_1938,Chennai,Chennai_Locality_19,Cafe,Mediterranean,03-11-2016,3480,1.6,12:00,23:00,61,Zomato Better,Smoking Area; AC; Live Music; Family Friendly; Outdoor Seating; Takeaway; Alcohol,7,FALSE,TRUE,FALSE
REST001939,Restaurant_1939,Chennai,Chennai_Locality_2,Food Truck,Desserts; Lebanese,10-05-2025,370,12.2,10:00,22:00,1278,Swiggy Better,AC; Parking; Smoking Area; Rooftop; Bar; Family Friendly; Takeaway; Private Room,8,FALSE,TRUE,TRUE
REST001940,Restaurant_1940,Chennai,Chennai_Locality_4,Casual Dining,South Indian; North Indian,08-03-2024,798,8.1,07:00,23:00,2721,Balanced,Private Room; Parking; Outdoor Seating; Smoking Area; Family Friendly; AC; Takeaway; Bar,8,TRUE,TRUE,FALSE
REST001941,Restaurant_1941,Kolkata,Kolkata_Locality_9,Food Truck,Lebanese,21-04-2018,2946,8.3,11:00,23:00,3472,Swiggy Better,Outdoor Seating; Private Room; Takeaway; Bar,4,TRUE,TRUE,TRUE
REST001942,Restaurant_1942,Kolkata,Kolkata_Locality_7,Casual Dining,Korean,17-08-2024,636,0.6,09:00,22:00,86,Swiggy Better,Smoking Area; Parking; AC,3,FALSE,TRUE,FALSE
REST001943,Restaurant_1943,Kolkata,Kolkata_Locality_20,Cloud Kitchen,Japanese,17-10-2024,575,1.2,11:00,22:00,1360,Swiggy Better,Rooftop; Live Music; Smoking Area; Alcohol; AC; WiFi; Bar,7,TRUE,FALSE,FALSE
REST001944,Restaurant_1944,Kolkata,Kolkata_Locality_7,Food Truck,Mexican,17-03-2025,424,6.1,12:00,23:00,1853,Swiggy Better,Takeaway; Parking; WiFi; Bar; Alcohol; Vegan Options; Family Friendly,7,TRUE,FALSE,TRUE
REST001945,Restaurant_1945,Kolkata,Kolkata_Locality_16,QSR (Quick Service),Mughlai; Street Food,26-10-2019,2393,1,11:00,23:00,186,Zomato Better,Alcohol; Vegan Options; Bar; Parking; Dine-in; Takeaway,6,TRUE,TRUE,TRUE
REST001946,Restaurant_1946,Kolkata,Kolkata_Locality_9,Food Truck,Street Food,14-05-2017,3288,12.6,09:00,22:00,360,Swiggy Better,AC; Outdoor Seating; WiFi; Family Friendly; Alcohol,5,FALSE,TRUE,FALSE
REST001947,Restaurant_1947,Kolkata,Kolkata_Locality_6,Cloud Kitchen,Fast Food,14-02-2021,1916,7.5,08:00,22:00,960,Zomato Better,Dine-in; Private Room; Vegan Options; Parking; WiFi; Rooftop; AC; Alcohol,8,TRUE,FALSE,TRUE
REST001948,Restaurant_1948,Kolkata,Kolkata_Locality_1,Fine Dine,Multi-Cuisine,09-09-2024,613,8.8,12:00,23:00,341,Zomato Better,Family Friendly; Bar; AC; Outdoor Seating; Takeaway,5,TRUE,TRUE,TRUE
REST001949,Restaurant_1949,Kolkata,Kolkata_Locality_11,QSR (Quick Service),Street Food; Korean,24-01-2017,3398,5.9,07:00,23:00,128,Zomato Better,Dine-in; Outdoor Seating; Takeaway; Family Friendly,4,FALSE,TRUE,TRUE
REST001950,Restaurant_1950,Kolkata,Kolkata_Locality_15,Food Truck,North Indian,10-10-2020,2043,0.9,08:00,23:00,3078,Swiggy Better,Live Music; Dessert Bar; Family Friendly; Rooftop,4,FALSE,FALSE,FALSE
REST001951,Restaurant_1951,Kolkata,Kolkata_Locality_18,Food Truck,Desserts; Mediterranean,13-09-2018,2801,5.2,08:00,23:00,3432,Zomato Better,Family Friendly; Private Room; Dessert Bar; WiFi; AC,5,FALSE,FALSE,FALSE
REST001952,Restaurant_1952,Kolkata,Kolkata_Locality_10,Food Truck,Pan-Asian,29-01-2025,471,5.8,12:00,22:00,3207,Zomato Better,Outdoor Seating; Smoking Area; Dessert Bar; Alcohol; Family Friendly,5,TRUE,FALSE,TRUE
REST001953,Restaurant_1953,Kolkata,Kolkata_Locality_13,Food Truck,Street Food,31-10-2020,2022,4,07:00,23:00,2598,Zomato Better,Alcohol; Smoking Area; Family Friendly,3,TRUE,FALSE,FALSE
REST001954,Restaurant_1954,Kolkata,Kolkata_Locality_17,Fine Dine,Mexican; Thai,19-08-2017,3191,10.2,12:00,23:00,1824,Zomato Better,Live Music; WiFi; Rooftop; AC; Parking; Takeaway,6,FALSE,FALSE,TRUE
REST001955,Restaurant_1955,Kolkata,Kolkata_Locality_3,QSR (Quick Service),Cafe,26-04-2017,3306,4.7,12:00,22:00,323,Swiggy Better,AC; Private Room; Smoking Area; Dine-in; Takeaway,5,FALSE,TRUE,FALSE
REST001956,Restaurant_1956,Kolkata,Kolkata_Locality_2,Food Truck,Cafe; Street Food,13-01-2022,1583,2.1,12:00,23:00,3367,Zomato Better,Bar; Family Friendly; Alcohol; Private Room; Live Music,5,FALSE,TRUE,TRUE
REST001957,Restaurant_1957,Kolkata,Kolkata_Locality_6,Casual Dining,North Indian; Fast Food,03-08-2018,2842,12.1,12:00,22:00,1926,Swiggy Better,Dessert Bar; Parking; Private Room; Rooftop; Family Friendly; Smoking Area,6,TRUE,FALSE,TRUE
REST001958,Restaurant_1958,Kolkata,Kolkata_Locality_20,Casual Dining,Japanese,26-09-2024,596,1.5,12:00,22:00,551,Zomato Better,Alcohol; WiFi; AC,3,FALSE,TRUE,FALSE
REST001959,Restaurant_1959,Kolkata,Kolkata_Locality_11,QSR (Quick Service),Thai,18-02-2017,3373,6.7,07:00,22:00,1972,Zomato Better,AC; Private Room; Dine-in; Vegan Options; WiFi; Family Friendly,6,TRUE,TRUE,FALSE
REST001960,Restaurant_1960,Kolkata,Kolkata_Locality_11,Casual Dining,Mexican,06-09-2024,616,7.8,11:00,23:00,2208,Zomato Better,WiFi; Vegan Options; Live Music; Dessert Bar; Private Room; Dine-in,6,TRUE,TRUE,TRUE
REST001961,Restaurant_1961,Kolkata,Kolkata_Locality_11,Fine Dine,Fast Food; Chinese,13-02-2022,1552,10,12:00,23:00,597,Swiggy Better,Rooftop; Alcohol; Family Friendly,3,FALSE,FALSE,TRUE
REST001962,Restaurant_1962,Kolkata,Kolkata_Locality_6,Food Truck,South Indian; Bakery,03-11-2023,924,2.8,10:00,22:00,3001,Zomato Better,Rooftop; Dine-in; Smoking Area,3,TRUE,TRUE,TRUE
REST001963,Restaurant_1963,Kolkata,Kolkata_Locality_8,Food Truck,Biryani; Desserts,19-04-2022,1487,7,10:00,22:00,1810,Swiggy Better,WiFi; Live Music; Takeaway; Outdoor Seating,4,TRUE,TRUE,FALSE
REST001964,Restaurant_1964,Kolkata,Kolkata_Locality_20,Food Truck,Thai; Bakery,17-02-2025,452,2.9,07:00,23:00,873,Zomato Better,Outdoor Seating; Private Room; WiFi; Rooftop; Parking; Bar; Family Friendly; Dessert Bar,8,FALSE,TRUE,TRUE
REST001965,Restaurant_1965,Kolkata,Kolkata_Locality_17,Fine Dine,Pan-Asian; Mexican,22-08-2020,2092,12.6,07:00,22:00,893,Balanced,Live Music; Bar; Takeaway; Dine-in; Vegan Options; Private Room; Smoking Area,7,FALSE,FALSE,FALSE
REST001966,Restaurant_1966,Kolkata,Kolkata_Locality_6,Casual Dining,Mediterranean,26-10-2025,201,10.6,09:00,22:00,1969,Swiggy Better,Private Room; Alcohol; Dine-in; Family Friendly; Live Music; AC; Vegan Options,7,FALSE,FALSE,FALSE
REST001967,Restaurant_1967,Kolkata,Kolkata_Locality_20,Cafe,Vietnamese; Korean,08-11-2024,553,0.5,12:00,22:00,3036,Zomato Better,Family Friendly; Dine-in; Dessert Bar; Private Room; Bar; Rooftop; Alcohol,7,TRUE,TRUE,TRUE
REST001968,Restaurant_1968,Kolkata,Kolkata_Locality_6,QSR (Quick Service),Cafe,13-12-2019,2345,1.1,08:00,23:00,2432,Zomato Better,Family Friendly; Private Room; Alcohol; Outdoor Seating; WiFi,5,FALSE,FALSE,TRUE
REST001969,Restaurant_1969,Kolkata,Kolkata_Locality_2,Fine Dine,Multi-Cuisine,11-02-2026,93,12,09:00,22:00,1745,Swiggy Better,Private Room; Parking; Dine-in; Outdoor Seating,4,FALSE,FALSE,FALSE
REST001970,Restaurant_1970,Kolkata,Kolkata_Locality_12,Casual Dining,Continental; South Indian,02-12-2016,3451,2.7,07:00,23:00,1157,Swiggy Better,Private Room; Takeaway; WiFi; Outdoor Seating; Alcohol; Rooftop; Dine-in,7,TRUE,TRUE,TRUE
REST001971,Restaurant_1971,Kolkata,Kolkata_Locality_15,Cafe,Italian,17-03-2018,2981,4.3,11:00,23:00,1862,Zomato Better,Family Friendly; AC; Rooftop; Outdoor Seating,4,TRUE,TRUE,TRUE
REST001972,Restaurant_1972,Kolkata,Kolkata_Locality_11,QSR (Quick Service),Mughlai,10-04-2019,2592,4.5,10:00,23:00,1958,Zomato Better,Dessert Bar; Bar; WiFi; Family Friendly,4,TRUE,TRUE,TRUE
REST001973,Restaurant_1973,Kolkata,Kolkata_Locality_10,QSR (Quick Service),Thai; Chinese,17-02-2024,818,1.3,11:00,23:00,1646,Swiggy Better,Parking; Takeaway; Bar; Live Music; Private Room; Alcohol,6,TRUE,TRUE,FALSE
REST001974,Restaurant_1974,Kolkata,Kolkata_Locality_9,Fine Dine,Biryani; Desserts,07-01-2021,1954,4.2,12:00,23:00,2225,Swiggy Better,Live Music; Outdoor Seating; AC; Bar; WiFi; Parking; Family Friendly,7,TRUE,TRUE,FALSE
REST001975,Restaurant_1975,Kolkata,Kolkata_Locality_2,Casual Dining,Cafe; Multi-Cuisine,27-12-2024,504,1.5,09:00,22:00,1759,Zomato Better,Dessert Bar; Family Friendly; Private Room; Parking; AC; Vegan Options; Dine-in; Smoking Area,8,TRUE,FALSE,FALSE
REST001976,Restaurant_1976,Kolkata,Kolkata_Locality_12,Food Truck,Mediterranean,14-10-2023,944,6.1,07:00,22:00,3568,Swiggy Better,Alcohol; Rooftop; Live Music; Dine-in; Vegan Options,5,FALSE,FALSE,TRUE
REST001977,Restaurant_1977,Kolkata,Kolkata_Locality_9,Cafe,Mediterranean,30-06-2022,1415,8.9,11:00,23:00,581,Swiggy Better,Dessert Bar; Smoking Area; Outdoor Seating; Rooftop; Dine-in,5,FALSE,TRUE,FALSE
REST001978,Restaurant_1978,Kolkata,Kolkata_Locality_7,Food Truck,Cafe,07-05-2021,1834,12.1,11:00,22:00,1462,Swiggy Better,Parking; Private Room; Live Music; WiFi; Alcohol; Dessert Bar; Rooftop,7,TRUE,TRUE,TRUE
REST001979,Restaurant_1979,Kolkata,Kolkata_Locality_7,Cloud Kitchen,Street Food,23-05-2021,1818,4.7,11:00,22:00,2064,Zomato Better,WiFi; Dine-in; Outdoor Seating; Private Room,4,FALSE,TRUE,TRUE
REST001980,Restaurant_1980,Kolkata,Kolkata_Locality_9,Cloud Kitchen,Seafood,14-03-2026,62,2,11:00,22:00,2596,Zomato Better,Bar; Takeaway; WiFi; Alcohol,4,TRUE,FALSE,TRUE
REST001981,Restaurant_1981,Kolkata,Kolkata_Locality_19,Fine Dine,Cafe; Lebanese,01-11-2021,1656,2.8,12:00,22:00,1485,Zomato Better,Smoking Area; Bar; WiFi; AC; Alcohol; Vegan Options; Takeaway; Parking,8,TRUE,TRUE,FALSE
REST001982,Restaurant_1982,Kolkata,Kolkata_Locality_2,Food Truck,Street Food,22-01-2022,1574,14,11:00,22:00,2608,Zomato Better,AC; Parking; Smoking Area; Takeaway; Vegan Options; Family Friendly; Alcohol; Rooftop,8,TRUE,TRUE,FALSE
REST001983,Restaurant_1983,Kolkata,Kolkata_Locality_13,Cloud Kitchen,Biryani; Italian,21-11-2023,906,11.1,11:00,22:00,2381,Swiggy Better,AC; Parking; Vegan Options; Family Friendly; Bar; Private Room; Dessert Bar; Alcohol,8,FALSE,FALSE,TRUE
REST001984,Restaurant_1984,Kolkata,Kolkata_Locality_14,Fine Dine,Street Food,12-11-2016,3471,8.1,12:00,22:00,817,Swiggy Better,Alcohol; AC; Parking; Family Friendly; Dine-in; Bar; Live Music,7,FALSE,FALSE,FALSE
REST001985,Restaurant_1985,Kolkata,Kolkata_Locality_15,Fine Dine,Pan-Asian,13-09-2020,2070,14.9,08:00,22:00,890,Swiggy Better,Dessert Bar; Private Room; Parking; Rooftop; Family Friendly; AC; Live Music,7,TRUE,TRUE,TRUE
REST001986,Restaurant_1986,Kolkata,Kolkata_Locality_20,Cloud Kitchen,Vietnamese; Chinese,01-01-2023,1230,11.9,10:00,22:00,71,Zomato Better,Alcohol; WiFi; Smoking Area; Bar; AC; Family Friendly; Takeaway; Rooftop,8,FALSE,TRUE,FALSE
REST001987,Restaurant_1987,Kolkata,Kolkata_Locality_7,Food Truck,Mediterranean,14-07-2021,1766,6.6,12:00,22:00,3431,Swiggy Better,Dessert Bar; Family Friendly; Dine-in; Takeaway; Live Music; Outdoor Seating; Bar,7,FALSE,FALSE,FALSE
REST001988,Restaurant_1988,Kolkata,Kolkata_Locality_3,Fine Dine,Chinese; Vietnamese,11-10-2022,1312,7.9,10:00,22:00,516,Swiggy Better,Outdoor Seating; Takeaway; Live Music; Private Room,4,FALSE,TRUE,TRUE
REST001989,Restaurant_1989,Kolkata,Kolkata_Locality_3,Casual Dining,Seafood,07-12-2018,2716,7.4,07:00,23:00,1239,Swiggy Better,Parking; Vegan Options; Takeaway; AC; WiFi,5,TRUE,FALSE,FALSE
REST001990,Restaurant_1990,Kolkata,Kolkata_Locality_7,Cloud Kitchen,Bakery,30-10-2021,1658,6,11:00,23:00,983,Swiggy Better,Vegan Options; Takeaway; AC,3,FALSE,TRUE,FALSE
REST001991,Restaurant_1991,Kolkata,Kolkata_Locality_14,Cloud Kitchen,North Indian; Lebanese,08-05-2022,1468,9.4,12:00,23:00,3487,Zomato Better,Takeaway; Dessert Bar; Parking; Live Music; Rooftop; Dine-in; Vegan Options,7,FALSE,TRUE,TRUE
REST001992,Restaurant_1992,Kolkata,Kolkata_Locality_13,Food Truck,Desserts,31-10-2019,2388,14.1,08:00,23:00,2481,Zomato Better,Rooftop; Live Music; Alcohol; WiFi; Family Friendly,5,TRUE,TRUE,TRUE
REST001993,Restaurant_1993,Kolkata,Kolkata_Locality_20,Cafe,North Indian,08-11-2019,2380,1.9,08:00,22:00,1599,Zomato Better,Bar; Private Room; Vegan Options,3,TRUE,FALSE,TRUE
REST001994,Restaurant_1994,Kolkata,Kolkata_Locality_1,Casual Dining,Thai; Bakery,23-09-2023,965,13.3,08:00,22:00,1781,Swiggy Better,Vegan Options; Rooftop; Takeaway; Private Room; Family Friendly; Outdoor Seating,6,TRUE,TRUE,FALSE
REST001995,Restaurant_1995,Kolkata,Kolkata_Locality_7,Food Truck,Italian,23-10-2017,3126,5.7,09:00,22:00,367,Zomato Better,WiFi; Rooftop; Family Friendly,3,FALSE,TRUE,FALSE
REST001996,Restaurant_1996,Kolkata,Kolkata_Locality_20,Food Truck,Fast Food,23-09-2024,599,8.3,11:00,22:00,347,Zomato Better,Private Room; Bar; Dessert Bar; Rooftop; Smoking Area; Family Friendly; Live Music; Outdoor Seating,8,TRUE,TRUE,TRUE
REST001997,Restaurant_1997,Kolkata,Kolkata_Locality_15,QSR (Quick Service),Fast Food; Bakery,28-04-2021,1843,14.8,12:00,22:00,2308,Zomato Better,Parking; Vegan Options; Dine-in; WiFi; Bar; Family Friendly,6,FALSE,TRUE,FALSE
REST001998,Restaurant_1998,Kolkata,Kolkata_Locality_3,QSR (Quick Service),Bakery,25-03-2026,51,0.6,11:00,23:00,1906,Swiggy Better,WiFi; Bar; Parking; Takeaway,4,FALSE,FALSE,FALSE
REST001999,Restaurant_1999,Kolkata,Kolkata_Locality_16,Cloud Kitchen,Mughlai; Desserts,02-06-2019,2539,2.5,07:00,23:00,2257,Zomato Better,Dessert Bar; Private Room; Family Friendly; Rooftop,4,TRUE,FALSE,FALSE
REST002000,Restaurant_2000,Kolkata,Kolkata_Locality_17,Food Truck,Multi-Cuisine,15-05-2024,730,4.1,10:00,22:00,559,Zomato Better,Dine-in; Bar; Family Friendly; Dessert Bar,4,TRUE,TRUE,TRUE
REST002001,Restaurant_2001,Kolkata,Kolkata_Locality_4,Food Truck,Continental,02-08-2019,2478,0.6,11:00,23:00,2911,Swiggy Better,Dine-in; Outdoor Seating; Parking; Takeaway; Smoking Area; Dessert Bar; Private Room,7,TRUE,FALSE,TRUE
REST002002,Restaurant_2002,Kolkata,Kolkata_Locality_19,QSR (Quick Service),Street Food,06-02-2025,463,12.5,08:00,23:00,2182,Swiggy Better,Family Friendly; Dessert Bar; Dine-in; Rooftop; Live Music; Smoking Area,6,TRUE,FALSE,FALSE
REST002003,Restaurant_2003,Kolkata,Kolkata_Locality_5,Fine Dine,Mediterranean,23-10-2019,2396,4.8,11:00,23:00,85,Swiggy Better,Dine-in; Vegan Options; Private Room,3,FALSE,FALSE,FALSE
REST002004,Restaurant_2004,Kolkata,Kolkata_Locality_12,Fine Dine,Italian; Italian,06-10-2017,3143,14.9,08:00,23:00,285,Zomato Better,Vegan Options; Smoking Area; AC; Alcohol; WiFi,5,TRUE,FALSE,TRUE
REST002005,Restaurant_2005,Kolkata,Kolkata_Locality_15,Cafe,Continental; Biryani,23-07-2019,2488,8.3,10:00,23:00,2734,Swiggy Better,Dessert Bar; Private Room; Smoking Area; Family Friendly; Dine-in; Rooftop,6,FALSE,TRUE,TRUE
REST002006,Restaurant_2006,Kolkata,Kolkata_Locality_8,Cafe,Lebanese; South Indian,20-01-2025,480,5.8,10:00,22:00,926,Swiggy Better,AC; Smoking Area; Live Music; Takeaway; Dessert Bar; WiFi; Rooftop; Family Friendly,8,TRUE,FALSE,TRUE
REST002007,Restaurant_2007,Kolkata,Kolkata_Locality_4,QSR (Quick Service),Seafood,01-05-2023,1110,2.1,11:00,23:00,2884,Zomato Better,Alcohol; Takeaway; WiFi; Live Music; Private Room,5,TRUE,FALSE,TRUE
REST002008,Restaurant_2008,Kolkata,Kolkata_Locality_18,Cafe,North Indian; Korean,29-03-2021,1873,1.3,07:00,22:00,509,Swiggy Better,Alcohol; Vegan Options; Dessert Bar; Rooftop; Smoking Area; Takeaway; Family Friendly; Parking,8,FALSE,TRUE,TRUE
REST002009,Restaurant_2009,Kolkata,Kolkata_Locality_19,QSR (Quick Service),Seafood; Mediterranean,31-05-2019,2541,8.6,07:00,22:00,3267,Zomato Better,Dine-in; AC; Vegan Options,3,FALSE,FALSE,TRUE
REST002010,Restaurant_2010,Kolkata,Kolkata_Locality_7,Food Truck,Japanese; Bakery,19-01-2025,481,1.7,11:00,22:00,1957,Zomato Better,Alcohol; Takeaway; Dine-in,3,FALSE,FALSE,TRUE
REST002011,Restaurant_2011,Kolkata,Kolkata_Locality_13,Food Truck,Italian,25-01-2018,3032,5.9,09:00,22:00,102,Swiggy Better,Takeaway; Alcohol; Parking; Bar,4,FALSE,FALSE,FALSE
REST002012,Restaurant_2012,Kolkata,Kolkata_Locality_15,QSR (Quick Service),Korean; Desserts,30-03-2019,2603,14.4,08:00,23:00,464,Zomato Better,Outdoor Seating; Dine-in; Takeaway; Vegan Options,4,FALSE,TRUE,TRUE
REST002013,Restaurant_2013,Kolkata,Kolkata_Locality_4,Fine Dine,Multi-Cuisine; Thai,12-11-2024,549,7.2,08:00,22:00,1765,Swiggy Better,Takeaway; Parking; Smoking Area; Alcohol; Dine-in; Family Friendly,6,FALSE,FALSE,FALSE
REST002014,Restaurant_2014,Kolkata,Kolkata_Locality_1,Cloud Kitchen,Street Food,22-12-2025,144,1.4,12:00,22:00,3592,Swiggy Better,Rooftop; Parking; Takeaway; Vegan Options; AC; Smoking Area; WiFi; Dine-in,8,TRUE,FALSE,TRUE
REST002015,Restaurant_2015,Kolkata,Kolkata_Locality_10,QSR (Quick Service),Seafood; Seafood,01-04-2024,774,12.9,08:00,23:00,1761,Zomato Better,AC; Bar; Smoking Area; Family Friendly; Parking; Outdoor Seating,6,FALSE,FALSE,TRUE
REST002016,Restaurant_2016,Kolkata,Kolkata_Locality_16,Casual Dining,Italian; Mughlai,25-06-2016,3611,9,07:00,23:00,2052,Swiggy Better,Parking; Dine-in; Dessert Bar; Vegan Options,4,FALSE,TRUE,TRUE
REST002017,Restaurant_2017,Kolkata,Kolkata_Locality_4,Food Truck,Continental; Street Food,11-07-2022,1404,11.6,10:00,22:00,1743,Zomato Better,Alcohol; Takeaway; Live Music; Outdoor Seating; AC,5,TRUE,TRUE,FALSE
REST002018,Restaurant_2018,Kolkata,Kolkata_Locality_3,Casual Dining,Street Food; North Indian,06-10-2017,3143,10.2,11:00,22:00,3477,Zomato Better,WiFi; Dine-in; Rooftop; Family Friendly; Takeaway; Alcohol; Parking; Live Music,8,TRUE,TRUE,TRUE
REST002019,Restaurant_2019,Kolkata,Kolkata_Locality_17,QSR (Quick Service),Mediterranean,17-03-2022,1520,3.7,10:00,22:00,3512,Swiggy Better,WiFi; Vegan Options; Outdoor Seating; Takeaway; Parking; Rooftop,6,FALSE,FALSE,FALSE
REST002020,Restaurant_2020,Kolkata,Kolkata_Locality_20,Fine Dine,Mediterranean,14-02-2025,455,3.5,08:00,22:00,223,Zomato Better,WiFi; Rooftop; Dessert Bar; Takeaway; Outdoor Seating; Parking,6,TRUE,TRUE,TRUE
REST002021,Restaurant_2021,Kolkata,Kolkata_Locality_3,Cafe,Bakery,24-09-2023,964,7.3,07:00,23:00,2951,Zomato Better,Family Friendly; Private Room; Takeaway; Rooftop; Smoking Area; Bar,6,TRUE,TRUE,FALSE
REST002022,Restaurant_2022,Kolkata,Kolkata_Locality_15,QSR (Quick Service),Multi-Cuisine; Italian,11-03-2017,3352,5.4,11:00,22:00,1441,Zomato Better,Live Music; Dessert Bar; Bar; Smoking Area,4,FALSE,TRUE,FALSE
REST002023,Restaurant_2023,Kolkata,Kolkata_Locality_3,Cafe,Fast Food; Chinese,02-06-2019,2539,5.1,08:00,23:00,2543,Swiggy Better,Smoking Area; Rooftop; Bar; Live Music; Takeaway; Dine-in,6,TRUE,TRUE,TRUE
REST002024,Restaurant_2024,Kolkata,Kolkata_Locality_2,Fine Dine,Biryani; Mediterranean,05-01-2018,3052,1.2,08:00,22:00,1388,Zomato Better,Dessert Bar; Smoking Area; Outdoor Seating; Rooftop; Family Friendly; Alcohol,6,TRUE,TRUE,TRUE
REST002025,Restaurant_2025,Kolkata,Kolkata_Locality_10,Casual Dining,Mughlai; Fast Food,15-08-2018,2830,4.4,11:00,22:00,2257,Zomato Better,Vegan Options; Takeaway; WiFi; AC; Live Music; Private Room; Outdoor Seating,7,FALSE,FALSE,TRUE
REST002026,Restaurant_2026,Kolkata,Kolkata_Locality_3,QSR (Quick Service),Street Food,24-07-2017,3217,14.3,07:00,23:00,1693,Swiggy Better,Rooftop; Smoking Area; Dessert Bar; WiFi; Alcohol; Bar,6,FALSE,FALSE,FALSE
REST002027,Restaurant_2027,Kolkata,Kolkata_Locality_9,QSR (Quick Service),Mughlai,24-01-2018,3033,3.1,09:00,23:00,2607,Swiggy Better,Outdoor Seating; Family Friendly; AC; WiFi; Dessert Bar; Rooftop; Takeaway,7,TRUE,TRUE,FALSE
REST002028,Restaurant_2028,Kolkata,Kolkata_Locality_5,QSR (Quick Service),Desserts,19-10-2021,1669,13.5,11:00,22:00,2997,Swiggy Better,Live Music; Private Room; Vegan Options,3,TRUE,FALSE,FALSE
REST002029,Restaurant_2029,Kolkata,Kolkata_Locality_7,Casual Dining,South Indian; Mughlai,24-06-2022,1421,8.7,11:00,22:00,3375,Swiggy Better,Family Friendly; Live Music; Vegan Options,3,FALSE,FALSE,TRUE
REST002030,Restaurant_2030,Kolkata,Kolkata_Locality_4,QSR (Quick Service),South Indian,11-09-2021,1707,5.5,07:00,23:00,2834,Zomato Better,Family Friendly; Bar; Outdoor Seating; WiFi; Live Music; Alcohol; Takeaway; Private Room,8,FALSE,FALSE,FALSE
REST002031,Restaurant_2031,Kolkata,Kolkata_Locality_15,Fine Dine,Desserts,30-12-2023,867,5.5,07:00,22:00,2693,Zomato Better,Smoking Area; Vegan Options; Dessert Bar,3,FALSE,TRUE,TRUE
REST002032,Restaurant_2032,Kolkata,Kolkata_Locality_8,Casual Dining,South Indian; Vietnamese,03-02-2020,2293,1.3,11:00,22:00,2380,Swiggy Better,Smoking Area; Rooftop; Vegan Options; Family Friendly; Dine-in; AC,6,TRUE,TRUE,TRUE
REST002033,Restaurant_2033,Kolkata,Kolkata_Locality_2,Cloud Kitchen,Mexican,15-09-2025,242,10.4,12:00,22:00,105,Zomato Better,Dine-in; Bar; Takeaway; Outdoor Seating; Rooftop; Live Music; Parking,7,FALSE,TRUE,TRUE
REST002034,Restaurant_2034,Kolkata,Kolkata_Locality_7,Casual Dining,Mughlai,29-10-2017,3120,6.8,10:00,23:00,1088,Zomato Better,Takeaway; Smoking Area; Vegan Options; Bar,4,FALSE,FALSE,FALSE
REST002035,Restaurant_2035,Kolkata,Kolkata_Locality_12,Casual Dining,North Indian; Pan-Asian,10-07-2017,3231,5.1,08:00,22:00,960,Zomato Better,Private Room; Live Music; Bar; AC; Dine-in; Family Friendly; Outdoor Seating,7,TRUE,FALSE,TRUE
REST002036,Restaurant_2036,Kolkata,Kolkata_Locality_18,Food Truck,Continental; Japanese,17-02-2025,452,11.1,10:00,23:00,2945,Zomato Better,Bar; Live Music; Dine-in; Parking; Outdoor Seating,5,TRUE,FALSE,FALSE
